country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,vendor_idsum,vendor_idcount,vendor_idmean,vendor_packsum,vendor_packcount,vendor_packmean,vendor_quantitysum,vendor_quantitycount,vendor_quantitymean,vendor_valuesum,vendor_valuecount,vendor_valuemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_designationsum,vendor_designationcount,vendor_designationmean,vendor_usdsum,vendor_usdcount,vendor_usdmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean
Botswana,Premier Med. Corp Ltd. India,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,2011,59017,1,59017.0,30,1,30.0,34,1,34.0,765.0,1,765.0,22.5,1,22.5,0.75,1,0.75,1,1,1.0,1.26,1,1.26,11.465151167897412,1,11.465151167897412,263.95142266889303,1,263.95142266889303
Côte d'Ivoire,GSK Ware (UK),GLAXOSMITHKLINE EXPORT LIMITED,Abacavir/Lamivudine/Zidovudine,Trizivir,2010,60104,1,60104.0,60,1,60.0,4640,1,4640.0,249214.4,1,249214.4,53.71,1,53.71,0.9,1,0.9,1,1,1.0,488.46,1,488.46,746.9487039962556,1,746.9487039962556,5383.668565369765,1,5383.668565369765
Haiti,"Strides, Bangalore, India.",STRIDES ARCOLAB LIMITED,Efavirenz,Generic,2015,121709,2,60854.5,120,2,60.0,64191,2,32095.5,217207.65,2,108603.825,12.450000000000001,2,6.2250000000000005,0.2,2,0.1,2,2,1.0,252.26999999999998,2,126.13499999999999,5340.262567010206,2,2670.131283505103,186014.06845499505,2,93007.03422749753
Uganda,"Strides, Bangalore, India.",STRIDES ARCOLAB LIMITED,Efavirenz,Generic,2015,121709,2,60854.5,120,2,60.0,64191,2,32095.5,217207.65,2,108603.825,12.450000000000001,2,6.2250000000000005,0.2,2,0.1,2,2,1.0,252.26999999999998,2,126.13499999999999,5340.262567010206,2,2670.131283505103,186014.06845499505,2,93007.03422749753
Uganda,"Janssen-Cilag, Latina, IT",B&C GROUP S.A.,Etravirine,Intelence,2014,125294,2,62647.0,180,2,90.0,582,2,291.0,23400.0,2,11700.0,102.6,2,51.3,1.4100000000000001,2,0.7050000000000001,2,2,1.0,24.06,2,12.03,150.37404472956302,2,75.18702236478151,1865.1946890229335,2,932.5973445114668
Mozambique,"Janssen-Cilag, Latina, IT",B&C GROUP S.A.,Darunavir,Prezista,2014,125294,2,62647.0,180,2,90.0,582,2,291.0,23400.0,2,11700.0,102.6,2,51.3,1.4100000000000001,2,0.7050000000000001,2,2,1.0,24.06,2,12.03,150.37404472956302,2,75.18702236478151,1865.1946890229335,2,932.5973445114668
Haiti,"KHB Test Kit Facility, Shanghai China","SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,2010,219978,3,73326.0,3,3,1.0,1200,3,400.0,27600.0,3,9200.0,69.0,3,23.0,69.0,3,23.0,3,3,1.0,59.5,3,19.833333333333332,823.3038922284076,3,274.43463074280254,10643.48219773891,3,3547.8273992463032
Ethiopia,"KHB Test Kit Facility, Shanghai China","SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,2010,219978,3,73326.0,3,3,1.0,1200,3,400.0,27600.0,3,9200.0,69.0,3,23.0,69.0,3,23.0,3,3,1.0,59.5,3,19.833333333333332,823.3038922284076,3,274.43463074280254,10643.48219773891,3,3547.8273992463032
Haiti,"KHB Test Kit Facility, Shanghai China","SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,2010,219978,3,73326.0,3,3,1.0,1200,3,400.0,27600.0,3,9200.0,69.0,3,23.0,69.0,3,23.0,3,3,1.0,59.5,3,19.833333333333332,823.3038922284076,3,274.43463074280254,10643.48219773891,3,3547.8273992463032
Uganda,Bio-Rad Laboratories,BIO-RAD LABORATORIES (FRANCE),"HIV 1/2, Genie III Kit",Genie,2015,148449,2,74224.5,100,2,50.0,110,2,55.0,110633.2,2,55316.6,1445.0400000000002,2,722.5200000000001,28.9,2,14.45,2,2,1.0,129.78,2,64.89,140.59221027479092,2,70.29610513739546,3389.3341162485067,2,1694.6670581242533
Mozambique,Bio-Rad Laboratories,BIO-RAD LABORATORIES (FRANCE),"HIV, Multispot HIV-1/HIV-2 Rapid Test Kit",Multispot,2015,148449,2,74224.5,100,2,50.0,110,2,55.0,110633.2,2,55316.6,1445.0400000000002,2,722.5200000000001,28.9,2,14.45,2,2,1.0,129.78,2,64.89,140.59221027479092,2,70.29610513739546,3389.3341162485067,2,1694.6670581242533
Uganda,"Aspen-OSD, Port Elizabeth, SA",ASPEN PHARMACARE,Darunavir,Prezista,2009,68846,1,68846.0,120,1,120.0,112,1,112.0,10080.0,1,10080.0,90.0,1,90.0,0.75,1,0.75,1,1,1.0,19.76,1,19.76,18.660024885662782,1,18.660024885662782,442.414151732228,1,442.414151732228
Ethiopia,"Trinity Biotech, Plc",TURE PHARMACEUTICALS & MEDICAL SUPPLIES P.L.C.,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2010,68998,1,68998.0,20,1,20.0,8,1,8.0,440.44,1,440.44,55.06,1,55.06,2.75,1,2.75,1,1,1.0,0.95,1,0.95,2.9134967174135786,1,2.9134967174135786,164.50203785625885,1,164.50203785625885
"Congo, DRC","Guilin OSD site, No 17, China",IMRES B.V.,Sulfadoxine/Pyrimethamine,Generic,2013,72426,1,72426.0,1000,1,1000.0,720,1,720.0,16164.0,1,16164.0,22.45,1,22.45,0.02,1,0.02,1,1,1.0,19.99,1,19.99,13716.350849301085,1,13716.350849301085,172307.54807345313,1,172307.54807345313
Nigeria,"Novartis Pharma AG, Switzerland",IDA FOUNDATION,Artemether/Lumefantrine,Coartem,2010,74838,1,74838.0,540,1,540.0,30,1,30.0,1207.5,1,1207.5,40.25,1,40.25,0.07,1,0.07,1,1,1.0,2.37,1,2.37,303.7141176470588,1,303.7141176470588,2264.4523813580336,1,2264.4523813580336
Cameroon,Ranbaxy per Shasun Pharma Ltd,SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,75352,1,75352.0,30,1,30.0,39960,1,39960.0,193406.4,1,193406.4,4.84,1,4.84,0.16,1,0.16,1,1,1.0,239.24,1,239.24,3837.3230968434336,1,3837.3230968434336,27299.095085139623,1,27299.095085139623
Haiti,"Standard Diagnostics, Korea","Standard Diagnostics, Inc.","Malaria Antigen P.f , HRP2, Kit",Generic,2012,75595,1,75595.0,25,1,25.0,4,1,4.0,45.0,1,45.0,11.25,1,11.25,0.45,1,0.45,1,1,1.0,0.06,1,0.06,2.0,1,2.0,702.42,1,702.42
Côte d'Ivoire,Bio-Rad Laboratories,BIO-RAD LABORATORIES (FRANCE),"HIV, Genie II HIV-1/HIV-2 Kit",Genie,2010,76340,1,76340.0,40,1,40.0,2400,1,2400.0,264000.0,1,264000.0,110.0,1,110.0,2.75,1,2.75,1,1,1.0,569.18,1,569.18,2635.9083860033156,1,2635.9083860033156,45806.85057308703,1,45806.85057308703
Cameroon,Human Diagnostic,HUMAN GMBH,"HIV 1/2, HEXAGON Rapid HIV Kit",Hexagon,2012,78096,1,78096.0,100,1,100.0,30,1,30.0,3347.4,1,3347.4,111.58,1,111.58,1.12,1,1.12,1,1,1.0,4.69,1,4.69,45.5,1,45.5,913.4599999999999,1,913.4599999999999
South Africa,"Aurobindo Unit III, India","JSI R&T INSTITUTE, INC.",Zidovudine,Generic,2010,79111,1,79111.0,60,1,60.0,1130,1,1130.0,31894.32,1,31894.32,28.23,1,28.23,0.47,1,0.47,1,1,1.0,62.51,1,62.51,63.580470409013316,1,63.580470409013316,3266.438427736865,1,3266.438427736865
Haiti,ABBVIE Ludwigshafen Germany,SYSMEX AMERICA INC,Lopinavir/Ritonavir,Generic,2012,79193,1,79193.0,60,1,60.0,216,1,216.0,1596.24,1,1596.24,7.39,1,7.39,0.12,1,0.12,1,1,1.0,2.24,1,2.24,34.758802532691625,1,34.758802532691625,464.56180320092597,1,464.56180320092597
Kenya,MedMira Inc.,MEDMIRA EAST AFRICA LTD.,"HIV, Reveal G3 Rapid HIV-1 Antibody Test",Reveal,2012,81252,1,81252.0,30,1,30.0,50,1,50.0,2550.0,1,2550.0,51.0,1,51.0,1.7,1,1.7,1,1,1.0,3.58,1,3.58,34.21052631578947,1,34.21052631578947,2157.7236842105262,1,2157.7236842105262
Guatemala,ABBVIE Ludwigshafen Germany,ABBOTT LOGISTICS B.V.,Lopinavir/Ritonavir,Aluvia,2011,81971,1,81971.0,120,1,120.0,2426,1,2426.0,203371.58,1,203371.58,83.83,1,83.83,0.7,1,0.7,1,1,1.0,335.56,1,335.56,2229.0982375083418,1,2229.0982375083418,29792.56537261069,1,29792.56537261069
South Africa,"Aurobindo Unit III, India",AUROBINDO PHARAM (SOUTH AFRICA),Lamivudine,Generic,2010,81988,1,81988.0,240,1,240.0,16500,1,16500.0,50631.92,1,50631.92,3.07,1,3.07,0.01,1,0.01,1,1,1.0,109.16,1,109.16,6030.07638188787,1,6030.07638188787,2059807.1366618276,1,2059807.1366618276
Dominican Republic,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,Mylan (formerly Matrix) Nashik,SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir/Lamivudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Guyana,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Didanosine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,Mylan (formerly Matrix) Nashik,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Strides, Bangalore, India.",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,Mylan (formerly Matrix) Nashik,SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Guyana,Hetero Unit III Hyderabad IN,SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Swaziland,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Swaziland,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Swaziland,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
